system:index,BuiltUp_Pct,DistWater_m,EMB_00,EMB_01,EMB_02,EMB_03,EMB_04,EMB_05,EMB_06,EMB_07,EMB_08,EMB_09,EMB_10,EMB_11,EMB_12,EMB_13,EMB_14,EMB_15,EMB_16,EMB_17,EMB_18,EMB_19,EMB_20,EMB_21,EMB_22,EMB_23,EMB_24,EMB_25,EMB_26,EMB_27,EMB_28,EMB_29,EMB_30,EMB_31,EMB_32,EMB_33,EMB_34,EMB_35,EMB_36,EMB_37,EMB_38,EMB_39,EMB_40,EMB_41,EMB_42,EMB_43,EMB_44,EMB_45,EMB_46,EMB_47,EMB_48,EMB_49,EMB_50,EMB_51,EMB_52,EMB_53,EMB_54,EMB_55,EMB_56,EMB_57,EMB_58,EMB_59,EMB_60,EMB_61,EMB_62,EMB_63,EdgeDensity_2km,EdgeDensity_500m,ElevStd_m,Elev_m,IUCN_GET_code,IUCN_GET_name,JRC_Water,LST_C,NDVI_raw,NatCoverPct_2km,NatCoverPct_500m,NightLights,PointOnBuilding,SEGMENT_ID,SEG_Elev_m_mean,SEG_LST_C_mean,SEG_NDVI_raw_mean,SEG_NightLights_mean,SEG_Slope_deg_mean,SEG_TRI_m_mean,SEG_TreeCover_Pct_mean,SEG_gHM_mean,Slope_deg,TRI_m,TreeCover_Pct,TreeCover_Pct_EsriClassifier,TreeCover_Pct_Hansen_LossAdjusted,emb_match,gHM,is_natural,iucn_match,name,pob_match,seg_match,.geo
00000000000000000000,0.0,932.2242870377519,0.055534872436968905,-0.23961440855395671,0.1513339789097982,0.08021711106587966,-6.671779193659916E-4,-0.16083132704341746,-0.1476761508839669,0.0660721058197142,-0.18732814267925205,-0.001535951139044971,0.11172031050720244,0.022695398245978344,-0.30541682514815033,-0.032217418091629375,-0.11755522522874448,-0.015459952671432424,0.04928974938337854,0.05460902532345643,-0.05722521366730608,0.049951170569937114,-0.23329313214922823,0.26161724443018963,0.1531522840865402,-0.021345965249893607,0.011003199783985456,0.1600725896594002,0.10022356683052798,0.04530948949430529,0.01753687221629416,0.1220232174516726,-0.023879969379664072,0.05189875551772561,-0.18801714135725942,-0.05653095169073187,0.1586605453407815,-0.1653437831740295,-0.19647964823621247,6.973870600982346E-4,0.18687906269424692,-0.044742862507975475,0.024555919463308023,-0.02578539311289159,-0.20228780785670675,0.3090605628851101,0.0799017517600868,0.008543375268390536,-0.0735467573489149,0.10873284031028793,-0.13791602160419586,-0.011073980184503285,-0.0031031531133301946,0.09231430938738083,-0.04141640298774433,-0.04014570016605432,0.178055087821015,-0.12483294166990484,0.004705279266647067,-0.07143156923739054,-0.1925414399096467,-0.11737007773645267,0.11796230847726881,-0.03830063988826456,0.007043828611099119,0.06085721863454411,3.157060747846927,7.245164308167465,2.975355860478464,584.0199253673861,F3.2,,,30.177607361963226,0.4461704257497176,5.098450432755599,6.662296391608502,33.136146241118354,0,1.469818778E9,0.22426314651966095,30.1776065826416,0.6125621795654297,38.74250030517578,0.0,0.4541444778442383,0.9068322777748108,0.8792704939842224,0.14620576798915863,0.63818985019582,99.28698752228165,0.0,0.0,<Feature>,0.9409123063087463,0.0,<Feature>,grid_00000,<Feature>,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[73.8062156927307,18.637990064816215],[73.80631379530067,18.63804801126853],[73.80630930753547,18.638172892056534],[73.80612656565123,18.638172908897822],[73.80607298167784,18.638021294620287],[73.8062156927307,18.637990064816215]]]}"
00000000000000000001,0.0,913.3590382711918,0.059952905559460604,-0.23476831399110856,0.1469067041852628,0.07688939748771799,-0.007520078900732298,-0.1834333363894539,-0.13719376445761972,0.07102267226427218,-0.18452484682610565,-0.008903890290554058,0.11072471182858258,0.020506825524568003,-0.3173488871004924,-0.045518900973770565,-0.1239683234990392,-0.019992974695699058,0.05053136126778444,0.04930770568728945,-0.05462417829030052,0.03684163145525292,-0.2447695100284144,0.25396123405393634,0.14303658402690292,-0.02891485459468861,-2.3060504773019396E-5,0.15920706876912674,0.10453695057272078,0.04308287859391288,0.00696391023457046,0.11154565372493934,-0.009203918323857472,0.03248549003006694,-0.1617635249370005,-0.045599371269221964,0.14699037397483192,-0.16575100012488594,-0.18313916403406408,-0.0040843655286201905,0.2090742633523228,-0.030326857753434456,0.04736265473496832,-0.01701937693625046,-0.19769505123529527,0.311265984736753,0.07872204357122403,5.195254033418864E-4,-0.08118076424897347,0.11878586744209123,-0.13760758581944968,0.0047627790172044505,-0.017585083716951923,0.09373612247723849,-0.03685255802950401,-0.01318837512106576,0.18082659383289962,-0.10570150606375822,0.017854746740043743,-0.0694052978038567,-0.21248830467937335,-0.09874876387469302,0.11151474540440587,-0.04323506585185209,-0.009364557075692559,0.10380275722442377,3.1298322626832813,7.505341778248353,2.6973925251800774,585.3693639813274,F3.2,,,30.177607361963226,0.44873452315269674,5.07986261933033,6.970256137789206,30.3113283544808,0,1.469818778E9,0.22426314651966095,30.1776065826416,0.6125621795654297,26.236875534057617,0.0,0.4541444778442383,0.9068322777748108,0.8792704939842224,0.14620576798915863,0.6056311355023452,100.0,0.0,0.0,<Feature>,0.9414601141734961,0.0,<Feature>,grid_00001,<Feature>,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[73.80630930753547,18.638172892056534],[73.80630930753547,18.638400322079086],[73.80620231918356,18.638400319610827],[73.80612656565123,18.638172908897822],[73.80630930753547,18.638172892056534]]]}"
00000000000000000002,0.0,847.5677182576192,0.06141080744149043,-0.20837646764845985,0.14777314303799155,0.056160882888072194,-0.013691747085603048,-0.17239982600203857,-0.11170338400311984,0.12707469831702448,-0.1859597609043852,-0.00676997221452828,0.08955302091788059,0.006358807865920516,-0.3027187870486354,-0.03900530859144792,-0.11368335953867573,-0.01634919388140854,0.03466884577524406,0.0559965861857194,-0.024522541417532177,0.05456002814835025,-0.2968654368299666,0.27337398491619574,0.18963510496146826,-0.03629152834793345,0.035829983596971475,0.12896177694729122,0.1073676928779805,0.04029267302301247,2.16992177900514E-4,0.10327273261777362,-0.011707251645240757,0.0714652438153325,-0.13080553063636496,-0.011099048844829002,0.1491175391139425,-0.16039962572983377,-0.15197643402477773,-0.021741550557018555,0.20524314469620863,-0.06596084494659485,0.0378885613795264,-0.014583197253882227,-0.22031397720847196,0.3051634675937984,0.07472846809677558,-0.0047408656811988035,-0.07408326087246107,0.06685192764293856,-0.16583538084102384,0.010875331930509219,-0.015506396997386818,0.1059314655653533,-0.05247370623466666,-0.02400040054440967,0.175549868927354,-0.07772736981502841,0.03502139835014288,-0.056047738279138115,-0.2153753748787917,-0.10311934983190456,0.10000300408307254,-0.05633723266990869,-0.012267572852459557,0.11421729626092712,3.0816392451448467,7.877553711679387,3.098684409961065,585.5834350585938,F3.2,,,30.177607361963226,0.5358263870685616,5.026165062844672,7.381216990120082,26.236875534057617,0,1.469818778E9,0.22426314651966095,30.1776065826416,0.6125621795654297,26.236875534057617,0.0,0.4541444778442383,0.9068322777748108,0.8792704939842224,0.14620576798915863,0.6024081769864165,100.0,0.0,0.0,<Feature>,0.8362423386269003,0.0,<Feature>,grid_00002,<Feature>,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[73.80654563311198,18.638177323579313],[73.80654563311198,18.63840027025678],[73.80630930753547,18.638400322079086],[73.80630930753547,18.638172892056534],[73.80654563311198,18.638177323579313]]]}"
00000000000000000003,0.0,842.8978524403859,0.06141845572521675,-0.20142999892642724,0.14944459584573216,0.058112915997977646,-0.024469934915797936,-0.1725228134213112,-0.11587696672566726,0.11459759831678472,-0.17322748089361628,-0.0031530006358854073,0.10199400083867136,0.02003026190587611,-0.31194244181832026,-0.043068619651520104,-0.10414033890031281,-0.013093146660133472,0.046047646444042536,0.044829976353871606,-0.03491805519999192,0.04646496344805881,-0.301205025788686,0.27043999049383427,0.18757459724963502,-0.0387720529739342,0.0267385685145882,0.13233881956545077,0.11768695535680694,0.041529648501264886,-0.002609974683869523,0.09549119624451399,-0.0076593636190963816,0.06028601079628818,-0.10040856325683438,-0.027697810370345893,0.15682743648257183,-0.1435894951363483,-0.14966988096188447,-0.019788350175579613,0.19251108670338835,-0.0660404342372449,0.030330247499814184,-0.01163484945665289,-0.220758236000657,0.30860049237533943,0.07769737910607175,-0.01299702060617405,-0.0842422090273706,0.07344081907179083,-0.16046932564031277,0.026161995707544093,-0.029808619596465098,0.10044324791547955,-0.053318064742860966,-0.0034997738156519577,0.1827869765529872,-0.07699032591650538,0.0374787372949086,-0.06105344098423681,-0.21890273522484008,-0.11622278561852933,0.10120561304216569,-0.053732445479478703,-0.025294695724702908,0.12988013605929058,3.0626013750585153,8.122218622816344,2.789956488011097,585.7567138671874,F3.2,,,30.177607361963226,0.6086979405265434,5.018682330560814,7.629657448046717,26.236875534057617,0,1.469818778E9,0.22426314651966095,30.1776065826416,0.6125621795654297,26.236875534057617,0.0,0.4541444778442383,0.9068322777748108,0.8792704939842224,0.14620576798915863,0.5558840561734502,100.0,0.0,0.0,<Feature>,0.8450221660455827,0.0,<Feature>,grid_00003,<Feature>,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[73.80654563311198,18.63840027025678],[73.80654563311198,18.638627700637585],[73.80630930753547,18.63862766434466],[73.80630930753547,18.638400322079086],[73.80654563311198,18.63840027025678]]]}"
00000000000000000004,0.0,839.2029972752043,0.05785203133986405,-0.20212230257278957,0.1548860163822969,0.049711837932800935,-0.031841662240576094,-0.16848820459957237,-0.12445253188094707,0.09874127222080799,-0.15089606072701028,-0.010612141421188874,0.11802125990108606,0.02690128613287491,-0.3201054300012467,-0.04533117109642381,-0.08639297189196778,-0.007598125642306932,0.05331284236727228,0.027760481977692496,-0.05702857945015908,0.023466975078752984,-0.29105908752345305,0.2696515173895599,0.18032946875389577,-0.03314382332513066,0.009931078698509377,0.13109529242054252,0.1126840546551473,0.04778895562071598,-0.005113313156645893,0.10482931004319238,0.0011107444527204465,0.04040617368922245,-0.08842199657017266,-0.04691551247843263,0.1473232575607579,-0.13393720922680127,-0.16466263761475103,-0.004233249211422561,0.20083799251388326,-0.05870590540004002,0.026966865605033488,-0.006832501018786527,-0.22185464194760557,0.31116923170400823,0.07171959642434737,-0.017030967967675396,-0.08470613377583763,0.08449368142833347,-0.1584950244456387,0.019388309044833938,-0.03383146494693406,0.11008111531196868,-0.05771588584143387,-0.001632237443783412,0.18885253732844315,-0.07683282577336112,0.0318285044423283,-0.05976066635448323,-0.2218796166219867,-0.11470415382052807,0.11393408739250363,-0.059603275621302645,-0.02962700365715554,0.1336990279362266,3.019915795991612,8.376008263917885,2.626546213001936,585.9521274826508,F3.2,,,30.177607361963226,0.54240281664708,5.0100174612790855,7.887894334992549,26.236875534057617,0,1.469818778E9,0.22426314651966095,30.1776065826416,0.6125621795654297,26.236875534057617,0.0,0.4541444778442383,0.9068322777748108,0.8792704939842224,0.14620576798915863,0.5215415543905386,100.0,0.0,0.0,<Feature>,0.8349968598957609,0.0,<Feature>,grid_00004,<Feature>,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[73.80654563311198,18.638627700637585],[73.80654123510723,18.638855096040984],[73.80637626498144,18.638855093202658],[73.80635391591687,18.638792731583056],[73.80630930753547,18.638667840468873],[73.80630930753547,18.63862766434466],[73.80654563311198,18.638627700637585]]]}"
00000000000000000005,0.0,826.742671009772,0.05754532730040772,-0.1992425029878678,0.1488260800051429,0.05309268422192918,-0.028343696423450266,-0.1631459377730356,-0.1413780467798028,0.09533905985378549,-0.15672468744794976,-0.005030187587585331,0.1124805167644116,0.020862467914077983,-0.31781024670624897,-0.04629132451771452,-0.08643731363657425,-0.009300223208229024,0.053466982756569456,0.02850513103412577,-0.060579723575789994,0.026016620184085217,-0.27222697692902714,0.26493450067855806,0.18353812803143868,-0.027669371297517325,-0.0038481148777238846,0.1385242542227766,0.105254097125427,0.04936172131239927,0.0039010803912802273,0.11220473542081245,0.011560107383738237,0.029836749500421828,-0.08861290717134188,-0.05997412671397998,0.1481628422376594,-0.13210667742006854,-0.17359871192947177,0.004692156737511381,0.20721337863454345,-0.05395562802413339,0.02335345004280906,-0.00512456371703692,-0.21954045069945122,0.3142912794335763,0.07067402873946839,-0.0072902053457264615,-0.08090953074508636,0.10405452509078403,-0.15542980420543173,0.025303689677527354,-0.0362484486673254,0.10039442776748775,-0.057261998538105076,-0.002947367190686285,0.19393493106510024,-0.07683078545335231,0.025757603460792037,-0.05345663010259565,-0.2281345561153503,-0.10490177293373762,0.11832101659722458,-0.06117730547968479,-0.02670897896532737,0.11792394222384193,2.92963144802242,8.699549298385685,2.5805387144166163,586.0525323824309,F3.2,,,30.177607361963226,0.4644964839555283,4.973415401809566,8.24578981241391,26.236875534057617,0,1.469818778E9,0.22426314651966095,30.1776065826416,0.6125621795654297,26.236875534057617,0.0,0.4541444778442383,0.9068322777748108,0.8792704939842224,0.14620576798915863,0.49429476293084207,99.56568946796958,0.0,0.0,<Feature>,0.7774557729497408,0.0,<Feature>,grid_00005,<Feature>,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[73.80654123510723,18.638855096040984],[73.80654123510723,18.639078043169764],[73.80644762041176,18.63907807388361],[73.80637626498144,18.638855093202658],[73.80654123510723,18.638855096040984]]]}"
00000000000000000006,0.0,773.4512878085613,0.06324672647341935,-0.19900879332571908,0.14005018411582956,0.041882220301448815,-0.024493051899360234,-0.17205875314276387,-0.10342355024621251,0.12522541715037935,-0.18779417943089424,-0.004557250778867363,0.10115310847771199,0.013656836623830916,-0.29669850332960135,-0.04312317757237389,-0.0946374946858081,-0.016255123756932697,0.03361846495167252,0.054298500076174004,-0.02921332441143467,0.05559426508362402,-0.3010161517023089,0.26964930869362697,0.1987360560140073,-0.028220178193966206,0.03582594038907862,0.12515564364835582,0.11530171314844483,0.029272086313425805,0.015760302493658163,0.13822661309773518,-0.019321904418686062,0.09097503651502882,-0.11535061466313423,-0.010634652942208807,0.1387619270174925,-0.15531516481893895,-0.14995697029589608,-0.038549659657095024,0.21851193867039312,-0.06972645245976308,0.03498180114113962,-0.014688173072320876,-0.22798486780918278,0.30123678412477645,0.06581523223370621,0.00198584196039015,-0.04843802643347101,0.05056817040701314,-0.17871421425507933,-0.006926947105841811,-0.0027561534353845872,0.10005069715628559,-0.06957664464659491,-0.03632236333963059,0.16632731543134976,-0.09390452254546901,0.034537533132559334,-0.06546226039994008,-0.20366634977033624,-0.12578375532474995,0.08594703983477597,-0.06620404182030509,0.0177056517975655,0.11165837511953998,3.021718611478393,8.356757040848747,3.588880507765905,585.675175964008,F3.2,,,30.177607361963226,0.6182437283998586,4.965031697414892,7.8232555250565605,26.236875534057617,0,1.469818778E9,0.22426314651966095,30.1776065826416,0.6125621795654297,26.236875534057617,0.0,0.4541444778442383,0.9068322777748108,0.8792704939842224,0.14620576798915863,0.5923705569777651,100.0,0.0,0.0,<Feature>,0.5700009623322668,0.0,<Feature>,grid_00006,<Feature>,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[73.80660810271986,18.638212971381904],[73.80678204816243,18.638293236060726],[73.80678204816243,18.638404797431804],[73.80654563311198,18.63840027025678],[73.80654563311198,18.638177323579313],[73.80660810271986,18.638212971381904]]]}"
00000000000000000007,0.0,764.6642816759688,0.07188221422052085,-0.18569106542516278,0.1430171742602446,0.03270011488091384,-0.033390337417324556,-0.15254539082248034,-0.10214738656256189,0.14038056312318078,-0.16943587086484987,3.699339974469887E-4,0.10667284019518274,0.024731963673561824,-0.30566605895995347,-0.042845831283528944,-0.07792881793005818,-0.007078244421201845,0.037236923396341,0.04656185448386959,-0.036571946181897706,0.043479720372230704,-0.32453706574578206,0.2645306258001127,0.20256559718553246,-0.030465187316522414,0.045692820103654656,0.11145243741838105,0.12493601165253512,0.035130794745335064,0.0023832024903573065,0.14042013985063187,-0.045729861274750976,0.08312895003621897,-0.09811239772222526,-0.020032475332297982,0.14359201060891483,-0.15140714650233325,-0.1344486841519001,-0.050037771521568096,0.2036057264989066,-0.06626331109668786,0.027726529222976002,-0.0038774168744031465,-0.23505268858544895,0.2992549230904207,0.07025063882699287,-0.009641103940814973,-0.058690522944717986,0.031764604827570694,-0.17586743817399528,0.014493901573560767,-0.020000872745846766,0.10490831345539835,-0.06432022974345407,-0.038820617196676045,0.17804029972848417,-0.08061801430108907,0.046335712254775646,-0.06297976561721276,-0.21266732719747078,-0.13092782529649247,0.08758462074829228,-0.06248029776250933,0.011270401008342992,0.12327963190336226,2.9916436137428932,8.634035026360076,3.2909802764804676,585.5907738980712,F3.2,,,30.177607361963226,0.6734313721297889,4.9574376934016975,8.058623810165425,26.236875534057617,0,1.469818778E9,0.22426314651966095,30.1776065826416,0.6125621795654297,26.236875534057617,0.0,0.4541444778442383,0.9068322777748108,0.8792704939842224,0.14620576798915863,0.5676953477090271,100.0,5.077658303464755,0.0,<Feature>,0.5814635157585144,0.050776583034647556,<Feature>,grid_00007,<Feature>,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[73.80678204816243,18.638404797431804],[73.80678204816243,18.63862774446062],[73.80654563311198,18.638627700637585],[73.80654563311198,18.63840027025678],[73.80678204816243,18.638404797431804]]]}"
00000000000000000008,0.0,764.6008279124778,0.06433480640548796,-0.17055264419748492,0.14731409085938155,0.02045117978778576,-0.040581398547754124,-0.1404085359518049,-0.10178608009338173,0.14896404080584938,-0.14786932469907066,-0.0014035633385785524,0.11380813138557683,0.0284318795641307,-0.3067415775809286,-0.04050405941762379,-0.06808771861616252,-0.0020009953866172107,0.038875426841925645,0.030412576157421142,-0.0428653401969083,0.029749336731016658,-0.333761417787045,0.2740157756728694,0.20359740635624154,-0.02515537057461637,0.05296981031950819,0.1003565066522429,0.12553836024037524,0.04396023819251614,-0.008492680452475747,0.1349773355150899,-0.049289835529299914,0.0824303439676911,-0.10049779789468227,-0.026852429727819288,0.13875887702746365,-0.15210322372939855,-0.1404872938148022,-0.044949167756294435,0.2028137565249776,-0.06343412930158554,0.02212673968138989,0.0068775440278962905,-0.23823591481327636,0.29092659853565855,0.06974821811471775,-0.0030816696757899826,-0.06452138796637151,0.023333717573484788,-0.168995348420557,0.01181738998169971,-0.023792041045033175,0.12185900387218582,-0.05668441674277579,-0.04059991483055578,0.17906096708926264,-0.06560784632030943,0.04927939511050998,-0.058934527069718676,-0.21844466407520566,-0.13124388540912824,0.09221589021735943,-0.057842866695268697,0.003409833501239459,0.13285185541384145,2.9289671283158363,8.857944734360084,3.0318244805391066,585.659347777815,F3.2,,,30.177607361963226,0.6224603120001867,4.94815496778058,8.309435599389571,26.236875534057617,0,1.469818778E9,0.22426314651966095,30.1776065826416,0.6125621795654297,26.236875534057617,0.0,0.4541444778442383,0.9068322777748108,0.8792704939842224,0.14620576798915863,0.532536316799951,100.0,50.44352454169131,0.0,<Feature>,0.5814635157585144,0.5044352454169131,<Feature>,grid_00008,<Feature>,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[73.80654563311198,18.638627700637585],[73.80678204816243,18.63862774446062],[73.80678204816243,18.63885508728686],[73.80654123510723,18.638855096040984],[73.80654563311198,18.638627700637585]]]}"
00000000000000000009,0.0,765.1058823529412,0.06585398376190153,-0.1681175294569962,0.141633995974399,0.029427089128615695,-0.033848917837031006,-0.12972632245516433,-0.10990285184431334,0.15597251735757744,-0.1593606079109845,0.00433806002216342,0.09553907320713756,0.01609259786959767,-0.3022669832869712,-0.03385438179885564,-0.07879897776873149,-0.010378089874934982,0.04006050161702514,0.028621028111359886,-0.03929583644299705,0.04935701653210304,-0.33100166904131906,0.27430691363050413,0.21441621095958568,-0.030823004726688835,0.04579538186670286,0.10790868670420882,0.11789148969853225,0.043983300540516086,-0.009499224280254202,0.11580226609675015,-0.0417968835515752,0.08631065879639055,-0.08790856005608703,-0.03958184408711582,0.146284297894475,-0.14764598231449447,-0.14446700590270714,-0.03654695705271728,0.1951966709636566,-0.07261485853857115,0.015480670330415908,0.0038952620033018987,-0.23849100572178128,0.29844097971368483,0.0795614718321008,0.001254612479363141,-0.07594581269647421,0.03531854264197029,-0.165015844584662,0.019223954587602052,-0.029793500237465232,0.12200672139674787,-0.053326602890291064,-0.03001480878395188,0.18915059818621802,-0.0646402243481014,0.0524081507112649,-0.040828930049528464,-0.22449215460117156,-0.11693920437840652,0.09328412149173396,-0.059892403374267815,-0.019519515118619536,0.12668962616188345,2.8613888141783486,8.978597246476873,2.8614188942043675,586.0770525045957,F3.2,,,30.177607361963226,0.5052479699078729,4.903771412001126,8.681935349780577,26.236875534057617,0,1.87955037E9,0.3261619508266449,30.1776065826416,0.5911381840705872,26.236875534057617,0.0,0.22204728424549103,1.0,0.3355158865451813,0.14620576798915863,0.4898337686865226,100.0,44.470588235294116,0.0,<Feature>,0.5814635157585144,0.44470588235294123,<Feature>,grid_00009,<Feature>,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[73.80678204816243,18.63885508728686],[73.80677756040782,18.639082563071007],[73.80654123510723,18.639078043169764],[73.80654123510723,18.638855096040984],[73.80678204816243,18.63885508728686]]]}"
