system:index,BuiltUp_Pct,DistWater_m,EMB_00,EMB_01,EMB_02,EMB_03,EMB_04,EMB_05,EMB_06,EMB_07,EMB_08,EMB_09,EMB_10,EMB_11,EMB_12,EMB_13,EMB_14,EMB_15,EMB_16,EMB_17,EMB_18,EMB_19,EMB_20,EMB_21,EMB_22,EMB_23,EMB_24,EMB_25,EMB_26,EMB_27,EMB_28,EMB_29,EMB_30,EMB_31,EMB_32,EMB_33,EMB_34,EMB_35,EMB_36,EMB_37,EMB_38,EMB_39,EMB_40,EMB_41,EMB_42,EMB_43,EMB_44,EMB_45,EMB_46,EMB_47,EMB_48,EMB_49,EMB_50,EMB_51,EMB_52,EMB_53,EMB_54,EMB_55,EMB_56,EMB_57,EMB_58,EMB_59,EMB_60,EMB_61,EMB_62,EMB_63,EdgeDensity_2km,EdgeDensity_500m,ElevStd_m,Elev_m,IUCN_GET_code,IUCN_GET_name,JRC_Water,LST_C,NDVI_raw,NatCoverPct_2km,NatCoverPct_500m,NightLights,PointOnBuilding,SEGMENT_ID,SEG_Elev_m_mean,SEG_LST_C_mean,SEG_NDVI_raw_mean,SEG_NightLights_mean,SEG_Slope_deg_mean,SEG_TRI_m_mean,SEG_TreeCover_Pct_mean,SEG_gHM_mean,Slope_deg,TRI_m,TreeCover_Pct,TreeCover_Pct_Hansen_LossAdjusted,emb_match,gHM,is_natural,iucn_match,name,pob_match,.geo
000000000000000001b1,0.0,1390228.5000315595,3.786168254198033E-5,0.03161111795719739,0.06383501236316245,0.0465886056347854,-0.06427083204290039,-0.012567630530415194,-0.0945365527760445,0.12030749229163282,0.023749435849889443,-0.02500756481668027,0.18441533271218677,0.0973355771109472,-0.29336265110018767,0.040420656576622124,-0.022537159578359316,0.07488998382802277,0.03886811894977121,0.03801262852983665,-0.19855987728335986,-0.07829592870855206,-0.47200377121553205,0.2132382409774559,0.1608502326256653,-0.12409163671232239,-0.0064312491021303484,0.029497053466195203,0.17223724492623502,-0.06958454949166179,-0.1315822479026525,0.212638539466818,0.02604289127393494,0.16863847948206195,0.05615658803230221,0.05163128935277097,0.012234713395660962,-0.06412290441842058,-0.14339178934744623,0.01736456104959412,0.08186508776356613,-0.04166082836774741,0.06074703189559,-0.08538595995930598,-0.13735066718914246,0.33008239775587456,0.05319508672687309,0.0092760496299962,0.040643897235680744,0.03785947788485924,-0.1367631573628354,0.0037268163807936596,0.025481065355347735,-0.09633594940763963,0.008284343391864112,0.0116067755824661,0.16394801929683514,-0.10747710418808784,0.05340362503528992,-0.0735116697517522,-0.031932378923703944,-0.21780218722676778,-0.029348145221355683,-0.09928111399516075,0.08458603802642324,0.01827671880776385,10.22326003772805,7.972130242035878,28.51939788283755,653.5723802703458,F3.2,,,25.943472222222283,0.5606858007883603,53.26307865200479,76.74810848351461,0.4264705777168274,0,,,,,,,,,,,2.574899097195215,23.45958168456754,44.64646693046916,<Feature>,0.022949475795030594,0.23459581684567546,<Feature>,660778809,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[84.29036045305044,18.920046022947556],[84.29073055036983,18.919827551603884],[84.29085544163102,18.919827496865416],[84.29097133727363,18.919831954137358],[84.2910560702579,18.919916760416246],[84.2910338228415,18.919970190985534],[84.29104715522921,18.920117399916776],[84.29111405806933,18.920260108577914],[84.29114080312115,18.920277912342396],[84.29108731300545,18.92027347162123],[84.29080636863306,18.920335862575445],[84.29081978138777,18.92024223145193],[84.29079295587533,18.92019768497731],[84.29084202888438,18.920157543765516],[84.29087768911428,18.920211033649192],[84.29092676205326,18.920202059205668],[84.29095800486888,18.920148633458826],[84.29094017478076,18.920112945013226],[84.29087327174462,18.92009508419258],[84.29084652657221,18.92001485650001],[84.29080187094218,18.920019268785957],[84.29080636863306,18.920121850573636],[84.29074396314168,18.92013963066117],[84.29071272021336,18.920059445701884],[84.29064581692079,18.920059381483608],[84.29065473200976,18.92013517785625],[84.2906369018305,18.920197687345905],[84.29065473200976,18.920268969198986],[84.2907038051331,18.92034482271923],[84.29062356935061,18.920358171405773],[84.29048976248905,18.92037150326081],[84.29040952641715,18.92036262856187],[84.29033370764694,18.92033139501248],[84.29029804709016,18.92031801532158],[84.29024897363126,18.920130774401915],[84.29036045305044,18.920046022947556]]]}"
00000000000000000034,0.0,1390228.5000315595,-0.04128706213614962,-0.039180398541521805,0.18176802312912144,0.018294235624454355,-0.07405652273887073,-0.012632194134348964,-0.06486356122402245,0.13033528250497012,0.006698732460115549,-0.036813507347678465,0.12272140817819309,0.04124190686633069,-0.2636958792577695,0.06720790439296932,0.036687901672549365,0.11614626791232291,0.02281380437312134,0.09738385356738202,-0.11573369679624289,-0.1087015407847857,-0.4620937295708262,0.32483281307615197,0.16261292079182732,-0.06630060917975175,-0.04455069257357741,0.05453425624042591,0.15511289696501998,-0.06170851070425105,-0.13372554016297536,0.19906025591379053,0.04057571118393325,0.06084306924440338,-0.024610717621797788,0.0497300464368282,0.06564132743538892,-0.07064029709946792,-0.14746346101263474,0.0897187095031024,0.0823074120802376,-0.059730872741253375,0.1223680570881051,-0.054156832209772146,-0.14210943768272044,0.33129510958249436,-0.013693979590373231,0.030583545808309406,-0.009241906866330689,0.023625474049368232,-0.08807764855783046,-0.0012015151073524876,5.842943864504589E-4,-0.02339496009819421,-0.03411144561172668,0.026694611116431666,0.1863000724982663,-0.08008244167868421,0.0011789966924690175,-0.09612442127460931,-0.06046626702402253,-0.19682253840164238,-0.042407016462704575,-0.1035593919028644,0.1419866153488129,0.03823949596355378,10.306281820228346,10.090889838996771,5.0996502799064425,489.00225221930015,F3.2,,,26.133773994036165,0.6318949367523771,49.37100716944804,58.18981553025748,0.5558823347091675,0,,,,,,,,,,,0.8312287079960607,50.08423586040916,15.170637785800245,<Feature>,0.10869922488927841,0.5008423586040915,<Feature>,660778842,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[84.29438706492387,18.933030957850924],[84.29440931108299,18.933062175548116],[84.29447621013215,18.933013093431786],[84.29458768160951,18.933053190293247],[84.2946589975457,18.933102264468545],[84.2946813239135,18.93316474290814],[84.29473039370673,18.933097858686196],[84.29479729239382,18.933164685082772],[84.29475713712851,18.933191459835154],[84.29477054899014,18.933231621518058],[84.29481512132291,18.933316283468073],[84.29490426588796,18.93330736268581],[84.29487310546064,18.933347512849863],[84.294850779165,18.933436718549586],[84.2947526397371,18.93354817266831],[84.29473481078924,18.933583853126034],[84.2946189224975,18.9335303405111],[84.29458768160951,18.933414377240794],[84.29465008305836,18.93344565180671],[84.2947036502729,18.93339661249368],[84.2946813239135,18.933338651109644],[84.29449403915773,18.933209320619245],[84.29441822560649,18.933236085973814],[84.29430233669635,18.93314688822636],[84.29438706492387,18.933030957850924]]]}"
000000000000000001b2,0.0,1390228.5000315595,-0.04128706213614962,-0.039180398541521805,0.18176802312912144,0.018294235624454355,-0.07405652273887073,-0.012632194134348964,-0.06486356122402245,0.13033528250497012,0.006698732460115549,-0.036813507347678465,0.12272140817819309,0.04124190686633069,-0.2636958792577695,0.06720790439296932,0.036687901672549365,0.11614626791232291,0.02281380437312134,0.09738385356738202,-0.11573369679624289,-0.1087015407847857,-0.4620937295708262,0.32483281307615197,0.16261292079182732,-0.06630060917975175,-0.04455069257357741,0.05453425624042591,0.15511289696501998,-0.06170851070425105,-0.13372554016297536,0.19906025591379053,0.04057571118393325,0.06084306924440338,-0.024610717621797788,0.0497300464368282,0.06564132743538892,-0.07064029709946792,-0.14746346101263474,0.0897187095031024,0.0823074120802376,-0.059730872741253375,0.1223680570881051,-0.054156832209772146,-0.14210943768272044,0.33129510958249436,-0.013693979590373231,0.030583545808309406,-0.009241906866330689,0.023625474049368232,-0.08807764855783046,-0.0012015151073524876,5.842943864504589E-4,-0.02339496009819421,-0.03411144561172668,0.026694611116431666,0.1863000724982663,-0.08008244167868421,0.0011789966924690175,-0.09612442127460931,-0.06046626702402253,-0.19682253840164238,-0.042407016462704575,-0.1035593919028644,0.1419866153488129,0.03823949596355378,10.197550017910501,9.951466151516234,19.69745757685613,606.6581658837433,F3.2,,,25.943472222222283,0.5797674042831373,53.161647717651796,60.31638822308872,0.4264705777168274,0,,,,,,,,,,,1.821961180620193,100.0,33.153442792057085,<Feature>,0.033866839833236725,1.0,<Feature>,660778842,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[84.29011074849868,18.922061589140327],[84.2901954827117,18.922034827950114],[84.29027130165852,18.921954493342113],[84.29041394382133,18.921909904585632],[84.29047193226022,18.92171375065144],[84.29032029478238,18.921557692111733],[84.29041394382133,18.921423881744687],[84.2904808473753,18.921312377807617],[84.29044068918869,18.92116976608992],[84.29057899386902,18.92126335270817],[84.29063248444292,18.92141052892488],[84.29070830283142,18.921446189143172],[84.29073946544607,18.921530888914628],[84.29064581692079,18.921633442303758],[84.2906859749686,18.92172709053245],[84.2907751257376,18.921927757144942],[84.29071272021336,18.922003534741705],[84.29066364709738,18.922168524399513],[84.29066814479873,18.922195312334352],[84.29066364709738,18.92222209540657],[84.2904362717865,18.92221313439372],[84.29012857883602,18.922333514098572],[84.28999926861043,18.92214182359073],[84.29011074849868,18.922061589140327]]]}"
000000000000000001b3,0.0,1390228.5000315595,0.005598256325791554,0.033163262934354266,0.04993677215926112,0.04744419029198576,-0.04179926005653626,-0.003024667921153188,-0.09758073096511585,0.11466289417105777,-0.01811633127959204,-0.020736123283919772,0.17046714898478102,0.11637463955830497,-0.27203629138162977,0.026062087556801228,-0.006484024185472399,0.05409769154557412,0.048214375122170375,0.05165838534640427,-0.19311350588156925,-0.06498958268863038,-0.4897328470633091,0.20616440719197576,0.13642505961750415,-0.10882851611271611,-0.009009815162194615,0.029824149251997594,0.19212197053562496,-0.06821971509993843,-0.13326897489791312,0.19163686322194015,0.026681337724852674,0.18651760018024208,0.09590150664125036,0.06761513163535107,-0.008824765608452911,-0.05373854891846946,-0.13172722914541363,-0.018571791646369584,0.07065810680750274,-0.028663990363435844,0.07527378980508433,-0.07400026008576738,-0.13090554537367138,0.33475347565326685,0.07234744279569233,0.02738615817885094,0.04561579932309115,0.0219756513343984,-0.15097054504189603,0.01381917006294152,0.012020669905382243,-0.1255901108184194,0.0032257776893769245,0.0037427354392659757,0.1535972697635381,-0.11143380689301317,0.0536108510525608,-0.08474084206060437,-0.04422827169306092,-0.22649922543105366,-0.04046886637824256,-0.08818625450530007,0.0793913361609632,0.01187323643968169,10.143475405365525,10.678354327493643,29.932280056784183,614.6044228132635,F3.2,,,25.943472222222283,0.63581598733313,53.44570939528885,53.12017042093896,0.39492157364505975,0,,,,,,,,,,,2.5916329470148782,47.34532068526124,46.13096417952714,<Feature>,0.025885293788972717,0.47345320685261244,<Feature>,660778879,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[84.28912975042265,18.922141801050756],[84.28916990949631,18.92221765285984],[84.28924123194417,18.92229337661751],[84.28931255430632,18.92228896982424],[84.28938387658276,18.92224436221987],[84.28928580843056,18.922097263457673],[84.28913866573934,18.922150747071584],[84.28917882480698,18.922057123330788],[84.28929472372381,18.921954530678597],[84.28942403548449,18.921874301708417],[84.28949535762695,18.921865377864275],[84.2895578447489,18.921860880595386],[84.28956226221648,18.921909979711486],[84.28963366451033,18.921896541334213],[84.2896737429256,18.921865339086043],[84.28972281686013,18.921892139235826],[84.28976297553251,18.921883162768214],[84.28982979950311,18.921967872496907],[84.28988778851279,18.922034785502827],[84.28985654513373,18.922092728092764],[84.28977630820573,18.92210616657362],[84.28975847776255,18.922141845521118],[84.28971831908713,18.922181898543805],[84.28953109898369,18.922208677593254],[84.28941512021065,18.922244326924165],[84.28929472372381,18.922320131771198],[84.28920557073096,18.922373677917793],[84.28913866573934,18.922449497518365],[84.28900485552985,18.92232460947941],[84.28898260734454,18.92225770860826],[84.28912975042265,18.922141801050756]]]}"
000000000000000001b4,0.0,1390228.5000315595,-0.03432704741172349,-5.173864170875379E-4,0.09132858493257501,0.0344352989365859,-0.06302518314586612,0.0048268586699519245,-0.06491834168441467,0.13328535346392656,-0.03327643493507177,-0.029850672259429313,0.12375797612949112,0.06096069387132244,-0.2794898210392774,0.043770295851417444,0.0343495218250788,0.09239831951729595,0.012937887021026287,0.07231694929044617,-0.11145588174184386,-0.030959000258756055,-0.46470573568958473,0.2916410058172972,0.15820676809485348,-0.02704909486011283,0.014991732726286714,0.04351593968783751,0.18137139317268106,-0.11336599735796436,-0.12314669722851648,0.19036617300479342,-0.010903331039099403,0.10204522050311814,-0.039773384162662226,0.04389662188894719,0.07253511452487532,-0.09750198082830573,-0.14099111604179343,0.04136104991407971,0.11507801966755604,-0.05672937223543937,0.08856259784104555,-0.04542930983367329,-0.1758338597500227,0.3049973443456561,0.011084718690952716,0.04641526472212008,0.048809034183387154,-0.0489912459436233,-0.12550859185368862,0.05731856782534209,-0.0038551231430934982,-0.026411416555010447,-0.05408508779373266,0.014368986147646005,0.21128800807067497,-0.08907751193298462,0.025749699427419268,-0.10870024489288507,-0.09078426832968944,-0.2449634790782976,-0.03688101516184824,-0.11073228664584746,0.13396126201722874,0.05140947326553995,9.2026191608117,9.311176426256681,9.627029798620645,521.4275626616517,F3.2,,,26.158979591836726,0.5468452683667718,54.54932809780145,23.84915444869597,0.5470588207244873,0,,,,,,,,,,,0.9086647904401896,0.0,0.9352861035422342,<Feature>,0.12466825544834137,0.0,<Feature>,660778919,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[84.29424435200075,18.925454924171692],[84.29428450761314,18.925508462045045],[84.29431566834964,18.925481682825563],[84.29437365297554,18.925495023811806],[84.29442272302326,18.925468341854724],[84.29441380850041,18.925410341247044],[84.29444946658373,18.92541035020011],[84.2944851246456,18.925410359145594],[84.29452528009504,18.925307789210997],[84.29459217901342,18.925281021322046],[84.2946589975457,18.925410358706976],[84.29454752620232,18.925486170171844],[84.29460109350947,18.925570834770816],[84.29438706492387,18.925691292421877],[84.2941551261327,18.925811652452307],[84.29411946787248,18.925767015368493],[84.29400799551534,18.92562438394076],[84.29424435200075,18.925454924171692]]]}"
00000000000000000033,0.0,1390228.5000315595,-0.032508074982815466,0.02296418393857841,0.09875732954302738,0.015676233305760418,-0.07461298102128552,0.02667073037176844,-0.04235230738760152,0.12040514642775318,-0.01816125732527117,-0.050575730391185986,0.10707651680200703,0.054684098967374646,-0.2711718864927632,0.02250276078742054,0.05870918022982615,0.05836054664289959,0.046375773109798506,0.08225451127965548,-0.11240536390432589,-0.020268891141324828,-0.47366827521660304,0.30083484596056687,0.1378600895537459,-0.04258656072450768,0.01671450374564562,0.0444603637295679,0.18683864714037732,-0.10919322249795146,-0.14247650825828456,0.20944701455151288,-0.005426376024761263,0.13721056780803034,0.009877537388494716,0.04522195426001655,0.04348741082489641,-0.07610332933331782,-0.1397489295104059,0.0014957168765703948,0.08156360684895865,-0.05403316051712823,0.09174228094089687,-0.0573615462584321,-0.18290331535268106,0.32252367271329213,0.023059898485042668,0.05222057406048181,0.06549489667921042,-0.0697137184998777,-0.12488521353480984,0.009738128691761912,0.037099092423659906,-0.03930097437271601,-0.03584650192816282,7.636783055468179E-4,0.19375201612433454,-0.06891556705074585,0.028428810985673736,-0.08338263061215775,-0.06715795867168418,-0.25505764294230276,-0.043733544596289704,-0.11149245938819183,0.11216482238765982,0.038921695229884395,9.681249017652682,7.978658200666524,16.78142085889049,533.2139944612139,F3.2,,,26.158979591836726,0.49722032420562995,52.502854868692324,18.62489822531662,0.4788235127925873,0,,,,,,,,,,,1.5047773913571836,0.0,0.9850505050505053,<Feature>,0.11389169804375585,0.0,<Feature>,660778949,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[84.29201029184367,18.92654738626586],[84.29202820192452,18.92657413416062],[84.29209952093726,18.926534042170594],[84.29211735067705,18.92649393591193],[84.29215301014054,18.926458261062432],[84.2921797547241,18.926471638510627],[84.29224665628726,18.926587518719757],[84.29233580471156,18.926712392485282],[84.29235813195362,18.926783723207127],[84.29225557113571,18.926890793057503],[84.29211735067705,18.926770376726306],[84.2920861084718,18.92670789695428],[84.29204603168574,18.926690135641913],[84.29201029184367,18.9266410689644],[84.29198804478504,18.92657859405156],[84.29201029184367,18.92654738626586]]]}"
000000000000000001b5,0.0,1390228.5000315595,-0.02700597412826358,-0.01912972593099312,0.14339031865051166,0.016561681699764574,-0.07617464910267546,-0.05912361183982831,-0.07811202296080323,0.17250482970401412,0.023854700305975137,-0.05848692773560442,0.12510308968719397,0.0560899127580981,-0.24985769782427783,0.020215125684963427,0.02748342817111288,0.08955127303515086,0.09387526378333252,0.08971657979865513,-0.1198512683861195,-0.10701723413136784,-0.47603368456888095,0.2569866454729872,0.2282586111006569,-0.09589356325622088,-0.015151666407157241,0.02414740528705554,0.2003630298204613,-0.014648189595861425,-0.09528814425673673,0.1996486316228096,-0.004266545447479105,0.07873540443989872,0.08014506552059435,0.07109440805163031,0.009121822577713233,-0.13146709703413934,-0.13210175819477862,0.03903236586745142,0.07027298275701331,-0.06068239613535126,0.09852253980763834,-0.033867483912260715,-0.14528987841922109,0.3411185156159487,0.023227579923367225,-0.01005698925286623,-0.049776313701876074,0.05487606789356817,-0.07977447327581817,0.049670561767792935,-0.021532864838884,-0.040931941378912526,-0.02949923241786772,0.011795697456783069,0.18588098922531635,-0.045570511661566254,0.04513398877295829,-0.09512456132453609,-0.05417442919611358,-0.1834339122976226,-0.01928048639199009,-0.1209968054513213,0.08186995945995475,0.06270813405838542,8.364494325206302,10.672301531734513,14.523845205751586,553.9855187121369,F3.2,,,25.703696241254423,0.6876812903528708,61.1036548848401,33.638255780013246,0.5435293912887573,0,,,,,,,,,,,1.592239175002605,13.563659628918746,36.351247600767756,<Feature>,0.12012991309165955,0.13563659628918745,<Feature>,660793035,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[84.30742100079979,18.941699395208456],[84.3074700600512,18.94165482056861],[84.30749230130237,18.941610238264317],[84.30743882593349,18.941579058743294],[84.30748788517013,18.941503224637103],[84.30754585691625,18.941521080296308],[84.30756368201237,18.941485397363948],[84.30754585691625,18.9414363364289],[84.30763947875768,18.941347139809626],[84.30767071276964,18.94135604606526],[84.3076929539455,18.941427467070188],[84.3077999844693,18.941440770874493],[84.3078223058895,18.941463136846163],[84.30770636288143,18.94158796930109],[84.3076528877057,18.94165481451015],[84.30770636288143,18.94168608432796],[84.3076929539455,18.94174403705598],[84.30772418792928,18.94180200085871],[84.30771527540603,18.941824314443373],[84.3077777433336,18.941864442293106],[84.30794716116046,18.941975873231137],[84.30793375227903,18.942047197158963],[84.30794716116047,18.942069561455572],[84.30801846102999,18.9420963173979],[84.30809433748612,18.942051659757237],[84.3081478122635,18.942140840967138],[84.30808542501852,18.942207775047446],[84.30809875357316,18.94226130609202],[84.30793824867074,18.942270217042573],[84.30784013090249,18.942167653575122],[84.30771527540603,18.94207845605335],[84.30771527540603,18.94195802561534],[84.3076796252996,18.941931276480727],[84.30760824472925,18.94198926194724],[84.3075057102837,18.941922340045775],[84.30748788517013,18.941944651882505],[84.30731838573675,18.941824273917216],[84.30742100079979,18.941699395208456]]]}"
000000000000000001b6,0.0,1390228.5000315595,-0.07974576564361997,-0.0723345569067123,0.1808831859132282,0.04268383349686084,-0.0558691897745872,0.0031209634898167644,-0.052920081054682475,0.1628510952662407,-0.004301374440688096,-0.012515543700118285,0.04917357640905381,0.06346426574433721,-0.24973190076861604,0.062330864350194706,-0.007496630695523075,0.0796589697104864,-0.06115477160495191,0.17978908019030532,-0.07239196941336443,-0.05680115669026224,-0.45056189914683564,0.3701134633064158,0.10059968589961103,-0.00616876283654095,0.004479637820317011,-0.045230691548363795,0.13694355933496688,-0.0728610541279715,-0.16739720401092606,0.16357279501011715,-0.02272600960751682,0.04398585100669395,-0.14596642055348114,0.0529686804962109,0.004285632618351344,-0.0678372536997331,-0.10471022509382898,0.055570860650277616,0.11668244038484048,0.011755470810770096,0.07161029568176985,-0.04164187992100629,-0.17606893622721811,0.26636622751006134,-0.06137846447061374,0.11070063622380771,0.037338817454481574,-0.12906593531965885,-0.15021790009095223,0.009472847687318733,0.015551124487734456,0.08907606347467854,-0.014910754221230015,-0.06095609488962447,0.16714994748227763,0.023146632278047297,-0.032374598449813254,-0.025382108447318016,-0.13239625326963006,-0.2165940791021666,-0.055284573431209384,-0.08084693752120768,0.13296080958504253,-0.0045307889288077555,9.043245589580435,9.195365568186256,12.97967896895422,513.4297509549451,F3.2,,,25.92012987012987,0.5188435105786402,62.47350161724709,57.92772674938256,0.8311764597892761,0,,,,,,,,,,,1.2626785822366586,6.828334396936823,0.0,<Feature>,0.13279530788512084,0.06828334396936822,<Feature>,660793052,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[84.31171509720316,18.937503406005252],[84.3117329210451,18.937467722698592],[84.31179980054833,18.93745431863355],[84.31181762436478,18.937503378811016],[84.31187559187488,18.937507861550728],[84.31190240785067,18.937445440037187],[84.31201384656613,18.937445414163665],[84.3121119574231,18.93740531932327],[84.31225462734004,18.937383029517157],[84.31248207956968,18.937342913622626],[84.31252222283052,18.937365191246545],[84.31251772678665,18.937490000861214],[84.31250431893955,18.937521211694648],[84.31249990318085,18.937592629917823],[84.31247316776209,18.937637165738636],[84.31241520083671,18.937623829382584],[84.31237505750335,18.937650609031664],[84.31233932991378,18.937659454677668],[84.3122992668158,18.93765506774316],[84.31226803524368,18.937672904640344],[84.31202725452427,18.937663916747752],[84.31185776807587,18.9376416594544],[84.31165712953602,18.937650521924738],[84.31164821760433,18.93749892174877],[84.31171509720316,18.937503406005252]]]}"
000000000000000001b7,0.0,1390228.5000315595,-0.03563399285237171,-0.04137952832901778,0.16508596242289642,0.025513992465551916,-0.03693752677354916,-0.01194152434703904,-0.051717109623248866,0.13102836826603587,-0.03754782386422,-0.016053356040700767,0.09958663774578848,0.0741399449548462,-0.2702734441328107,0.07564703669464926,-0.0078099822681457496,0.06708535553400169,-0.05001865708538429,0.1738206740021291,-0.07348612889480272,-0.05297015484901701,-0.4650182393374299,0.36533401148767675,0.11115061203342369,0.003818266832999179,0.013732562725574098,-0.04476733094254308,0.12424701998473116,-0.08404650445152048,-0.1480275718877146,0.15974743106788492,-0.017504871185087787,0.04111619813990209,-0.12359307846961894,0.08264362405541702,0.010974182130964119,-0.08626512158295029,-0.09443557808171016,0.04353041366282365,0.11591953555836614,0.005655890860363022,0.08006539693940165,-0.037312846520621286,-0.1458217790521922,0.2862404452679176,-0.06198428274505798,0.09110601449894684,0.02068338686518538,-0.13673880420236154,-0.12516588078649526,0.014084492072067321,0.019959720210802858,0.06079889961965336,-0.0032298546820833524,-0.05599484867548635,0.15048571062411897,-0.021098447990118327,-0.010115037941881722,-0.06646780992825277,-0.15028972192796916,-0.26147578198801513,-0.08125649524015631,-0.05722680351026767,0.12687488548957934,0.0287973885830486,8.945805296589679,12.727271860093865,3.527324466003058,496.4904662200769,F3.2,,,26.075263157894767,0.4883583450287669,59.98793800140356,19.909065023802075,0.4664705693721771,0,,,,,,,,,,,0.49650369839082314,0.0,0.0,<Feature>,0.14352017641067505,0.0,<Feature>,660793097,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[84.30397406519086,18.936847899268592],[84.30401421421558,18.936839010011642],[84.30409451218347,18.936905883642144],[84.30417472974477,18.936941586166448],[84.30429517632967,18.936995053244456],[84.30448692678786,18.937008422281725],[84.30445569109807,18.937249226386058],[84.30413016444633,18.93722697324257],[84.30405877960119,18.937204640946955],[84.3040231272954,18.937048609597074],[84.30391608995116,18.93698173029815],[84.30388935065947,18.93685235233445],[84.30397406519086,18.936847899268592]]]}"
000000000000000001b8,0.0,1390228.5000315595,-0.025726440884797228,-0.04003723679732718,0.16340510966147467,0.0302404491170259,-0.057475381625982244,-0.09141356310693384,-0.07973110579699354,0.19476483987078888,-0.045782750278875774,-0.00555291562224375,0.05318029389371254,0.08242981085218475,-0.260467538853575,0.03587529909595595,-0.07298840562584648,0.031904416469565176,-0.010031660212772449,0.13850632193478557,-0.0828350865937962,-0.034047135411751236,-0.49364471218304856,0.39352592002383285,0.13624809073924726,-0.029857296545224152,0.012355456763748536,-0.058812034477208903,0.13314573016382,0.01023414023112801,-0.12332305468168968,0.1670122108922137,-0.017563318843297464,0.06028537563689652,-0.042435789886028676,0.10078152822541422,0.002691580846496423,-0.13903213142467388,-0.09326392144130309,-0.012870299975871665,0.08045340286882684,-0.04760383740795557,0.04025957644092392,0.0203099336062915,-0.09441255713262817,0.3181885269786407,-0.04192232267073541,0.08278730197661426,-0.02006013359306018,-0.06742335025667964,-0.12812795817446176,-0.011273887515311968,-0.050214115307566407,-8.099558135996374E-4,0.04948356821145023,-0.08712152520313547,0.12628427729656982,-0.03250764514039507,-0.008384717098067358,-0.06894442837997934,-0.11019604492495631,-0.17183535974554792,-0.06180131908804324,-0.12703675099152006,0.0613338196975808,0.020839489858110388,8.618196147966739,9.44950164116447,10.86209171033379,523.9899562858965,F3.2,,,26.075263157894767,0.5507800781196994,61.653329343254036,16.236796996397167,0.5083424302134196,0,,,,,,,,,,,1.1858624432632994,0.0,12.682966979761794,<Feature>,0.1229638159275055,0.0,<Feature>,660793105,<Feature>,"{""type"":""Polygon"",""coordinates"":[[[84.30455381446927,18.93935842508968],[84.30463403140904,18.939287069708715],[84.3047767193309,18.939278157709207],[84.3048837551211,18.939264720993414],[84.30497296484809,18.939255797754534],[84.30499079071804,18.93924694767111],[84.3050442682957,18.93932275771255],[84.30507100706645,18.939313819110115],[84.30511565195407,18.93926920054714],[84.30514680699962,18.939291475642165],[84.30519145183015,18.93936728629127],[84.30523160003035,18.939380711903695],[84.30525833871658,18.939376200152164],[84.30528058079774,18.939322764691358],[84.30530739975816,18.93927371553826],[84.3053876156781,18.939273641559414],[84.30543226032725,18.939313766067812],[84.30549906664592,18.939313823605467],[84.30554371121114,18.939309317883893],[84.30553921463775,18.93934947390688],[84.30550356322237,18.93938072588529],[84.30543226032725,18.93946545458312],[84.30542776374541,18.939492149269004],[84.30535196417152,18.93947880675683],[84.30534746758359,18.939447590569888],[84.30526725160931,18.939425259062883],[84.30517362602056,18.93944308169759],[84.30511565195407,18.9394877439406],[84.30512456486827,18.93953228563688],[84.30516912941908,18.939563554016395],[84.30515130360278,18.93958134823272],[84.3050620941442,18.939559102665793],[84.30491049396426,18.939541180693997],[84.3048570162659,18.939648227894352],[84.30490158101787,18.939661608126958],[84.30494172941441,18.93968388759645],[84.30490158101787,18.939813206323834],[84.30495955529375,18.9398488605032],[84.30497296484809,18.93988007856378],[84.30497738116772,18.93993360744563],[84.30494614573637,18.940031759199503],[84.30494614573637,18.94003618608719],[84.30473215448504,18.940076342485003],[84.30470091892447,18.94006291856442],[84.30468758960569,18.940031702934295],[84.30466077036483,18.939996008766386],[84.3046162054318,18.939991572558643],[84.30462961506383,18.939938047413865],[84.30461170878804,18.939822129138726],[84.30466968334743,18.939724073457935],[84.30461170878806,18.939545674879824],[84.30454482117197,18.939559075839068],[84.30455381446927,18.93935842508968]],[[84.30465635402162,18.939880142125805],[84.30479904188975,18.939764171875368],[84.30482128414324,18.93978201833109],[84.30478563229605,18.93986675413504],[84.3048570162659,18.939862254189634],[84.30491940690928,18.93987563813895],[84.30492390352971,18.93992474258989],[84.30491499058535,18.939969280640558],[84.30481237118346,18.93999161594588],[84.30479454525987,18.939978241231127],[84.3047499804274,18.93991580382389],[84.30465635402162,18.939880142125805]]]}"
